Date,Close,High,Low,Open,Volume
20150106,156.07,159.96,155.17,159.67,6146712
20150107,155.05,157.2,154.03,157.2,4701839
20150108,158.42,159.044,155.55,156.24,4241113
20150109,159.11,160.34,157.25,158.42,4488347
20150112,156.44,159.25,155.76,159,4187638
20150113,156.81,159.97,155.68,157.26,4377510
20150114,155.8,156.49,153.74,154.86,4690294
20150115,154.57,156.97,154.16,156.69,4251723
20150116,157.14,157.63,153.82,153.82,5756041
20150120,156.95,157.33,154.03,156.7,8392773
20150121,152.09,154.5,151.07,153.03,11897123
20150122,155.39,155.72,151.76,151.94,6120113
20150123,155.87,157.6,154.89,155.03,4834847
20150126,156.36,159.46,155.77,158.26,7888143
20150127,153.67,155.09,152.59,154.94,5659568
20150128,151.55,154.53,151.55,154,4495933
20150129,155.48,155.58,149.52,151.38,8320847
20150130,153.31,155.24,153.04,153.91,6563570
20150202,154.66,154.66,151.51,154,4712247
20150203,158.47,158.6,154.75,154.75,5539406
20150204,156.96,158.71,156.7,157.21,3678459
20150205,157.91,158.59,157.1501,157.29,5253637
20150206,156.72,158.08,156.23,157.34,3256452
20150209,155.75,157.5,155.4,156,3057726
20150210,158.56,158.56,155.08,156.74,4440614
20150211,158.2,159.09,157.17,157.76,3626658
20150212,158.52,159.5,158.09,158.72,3333063
20150213,160.4,160.8,158.64,158.78,3706919
20150217,160.96,161.41,159.73,159.75,2894508
20150218,162.19,162.47,160.64,161.86,4358385
20150219,163.89,164.49,161.44,162.05,3504380
20150220,163.65,164.34,162.09,163.64,3352982
20150223,162.91,164.4,162.5,164.23,2714434
20150224,164.83,164.99,161.51,162.49,4701626
20150225,162.81,164.96,162.58,164.94,4004559
20150226,160.87,164.14,159.77,163.74,7110772
20150227,161.94,162.29,160.16,161.05,4410037
20150302,160.48,161.89,159.8101,161.68,5917862
20150303,161.03,161.75,160,160.27,3234401
20150304,159.42,160.56,158.72,160.54,3633635
20150305,161.18,161.5,159.703,159.86,3791660
20150306,158.5,161.44,158.06,160.19,4540174
20150309,160.77,161.15,158.2,158.2,5193874
