Date,Close,High,Low,Open,Volume
20140625,102.14,102.62,101.53,102.34,10716273
20140626,102.03,102.38,100.85,101.94,8424551
20140627,101.21,101.79,100.66,101.67,15149918
20140630,100.68,101.27,100.52,101.21,9536536
20140701,101.36,101.59,100.79,101.15,8404213
20140702,101.57,101.64,101.04,101.15,6954442
20140703,102.59,103.27,101.68,101.95,6922616
20140707,102.65,102.65,102.02,102.33,7980994
20140708,102.83,103.23,102.17,102.33,9615023
20140709,103.55,103.69,102.81,102.96,7659029
20140710,102.57,103.07,102.04,102.88,8533731
20140711,101.74,102.5,101.32,102.4,7689643
20140714,102.68,103.08,102.16,102.17,8253348
20140715,102.39,102.6,101.74,102.53,8760545
20140716,103.77,103.79,102.54,102.56,8879502
20140717,102.31,103.885,102.29,103.38,8145741
20140718,102.73,102.96,101.86,102.69,8208309
20140721,103.08,103.19,102.06,102.36,6632386
20140722,103.54,104.19,103.5,103.64,7426442
20140723,104.25,104.45,103.53,103.64,7017078
20140724,104.28,104.72,103.95,104.42,7943024
20140725,103.18,103.99,102.96,103.93,7784729
20140728,104.37,104.52,102.83,103.29,9197901
20140729,103.55,104.76,103.52,104.21,8055421
20140730,103.25,104.15,102.57,103.73,11072188
20140731,98.94,101.98,98.93,101.98,18297904
20140801,98.8,99.55,98.18,98.62,14915613
20140804,100.13,100.43,98.31,98.74,12152078
20140805,98.2,99.54,97.78,99.48,13071813
20140806,98.98,99.65,98.2,98.2,9916916
20140807,98.27,99.84,97.63,99.77,10017398
20140808,99.74,99.79,98.32,98.81,11206941
20140811,98.73,99.42,98.535,99.28,8595196
20140812,98.49,98.69,97.82,98.21,9585001
20140813,99.09,99.31,98.48,98.82,7649559
20140814,99.09,99.28,98.6,99.1,6547528
20140815,99.03,99.43,98.14,99.24,9234925
20140818,99.52,99.53,99.095,99.28,7143392
20140819,99.49,99.95,99.43,99.5,8888327
20140820,99.7,99.9,99.04,99.55,6753128
20140821,99.28,100.07,99.26,99.8,6826246
20140822,98.5,98.98,98.08,98.89,8096103
20140825,98.75,98.9,98.5,98.64,7570029
20140826,99.64,100.31,99.02,99.12,8536472
20140827,99.53,99.96,99.09,99.78,5849223
20140828,99.57,99.74,99.01,99.04,6072738
20140829,99.46,99.67,98.72,99.38,8873707
20140902,98.49,99.59,97.81,99.43,8966533
20140903,99.11,99.59,98.86,98.86,8481019
20140904,98.36,99.45,97.97,99,9662876
20140905,99.26,99.3,98.11,98.74,9486572
20140908,97.77,98.92,97.45,98.92,10080099
20140909,97.39,98.03,96.96,97.69,9762259
20140910,96.81,97.53,95.83,97.36,12113689
20140911,97.03,97.12,95.82,96.32,10181311
20140912,95.78,96.59,95.63,96.53,10270116
20140915,96.29,96.4,95.4,95.73,10694860
20140916,97.43,98.05,96.02,96.23,11582529
20140917,97.08,97.93,96.8,97.91,8777778
20140918,96.61,97.32,96.48,97.15,8636631
20140919,97.12,97.56,96.865,97.08,18178477
20140922,96.54,97,96.27,96.9,8824870
20140923,96.03,97.16,96.03,96.28,10300659
20140924,95.82,96.25,94.84,95.87,12200003
20140925,94.25,95.89,94.2002,95.66,12854240
20140926,95.43,95.76,93.8,94.33,11256807
20140929,94.43,94.78,93.8,94.71,14023092
20140930,94.05,94.81,93.62,94.11,15579333
20141001,92.86,94.54,92.715,94.11,14028600
20141002,93.3,93.9,92.06,92.39,13756563
20141003,93.92,94.11,92.58,93.6,11572112
20141006,94.52,95.33,93.91,94.01,10599719
20141007,93.37,95.19,93.33,94.27,10787852
20141008,94.61,94.83,92.42,93.42,15592479
20141009,91.82,94.49,91.63,94.05,17917680
20141010,91.6,93.27,90.9,92.44,18173104
20141013,90.84,92.53,90.76,91.32,14451647
20141014,90.55,92.23,90.0601,91.49,23121774
20141015,90.22,90.61,86.91,89,24704546
20141016,90.6,91.27,88.18,88.58,25215899
20141017,91.21,92.25,90.5,91.13,18194303
20141020,91.77,91.89,90.63,90.63,10826502
20141021,93.65,94.03,92.36,92.86,15757046
20141022,93.13,94.585,92.98,93.96,12742932
20141023,94.11,94.98,93.87,94.31,11352718
20141024,94.49,94.53,93.22,94.19,9740056
20141027,93.71,93.85,92.77,93.85,11394514
20141028,95.1,95.195,93.93,94.44,12570452
20141029,94.59,95.98,93.62,95.42,12410105
20141030,94.45,94.67,93.22,93.87,9767918
20141031,96.71,96.89,94.31,94.99,17493736
20141103,95.26,97.1,94.8,96.56,13409990
20141104,94.52,94.89,93.89,94.5,13498531
20141105,95.07,95.77,94.65,95.36,12480033
20141106,96.26,96.42,94.28,95.18,14731392
20141107,96.59,97.16,95.72,95.8,13233484
20141110,96.28,97.1,96.07,96.87,9087594
20141111,96.41,96.51,95.61,95.78,7990045
20141112,95.38,96.4,95.11,95.9,11592788
20141113,94.66,95.21,93.83,94.96,12355397
20141114,95.09,95.11,94.65,94.87,9352535
20141117,95.11,95.14,94.19,94.85,8704386
20141118,94.87,95.75,94.53,95.08,9272445
20141119,95.61,95.74,94.13,95.08,8333169
20141120,95.82,95.9,95.26,95.37,8422369
20141121,96.81,97.2,96.1,97.2,12374854
20141124,95.72,96.8,95.25,96.34,10172405
20141125,94.78,96.03,94.37,96.01,13747362
20141126,94.48,95.13,94.36,94.64,9822941
20141128,90.54,91.85,90.11,91.5,19556690
20141201,92.35,92.87,90.28,90.36,27584224
20141202,94.19,94.67,92.01,92.32,20885295
20141203,94.95,95.33,94,94.67,16220449
20141204,94.37,94.61,93.07,94.13,13115285
20141205,93.82,94.59,93.3542,93.95,11831896
20141208,91.7,93.13,91.365,92.9,15735859
20141209,91.38,92.06,90.76,91.23,15883826
20141210,88.67,90.73,88.2,90.72,22279389
20141211,89.2,91.54,88.85,88.86,21522152
20141212,86.6,89,86.6,88.71,24568339
20141215,86.9,88.6,86.5,87.53,21373561
20141216,86.41,89.2,86.19,86.38,26372409
20141217,89.02,89.9,87.15,87.24,23323043
20141218,91.16,91.16,88.4,90.37,22882705
20141219,93.64,93.64,89.61,90.21,38468954
20141222,93.33,93.67,92.45,92.96,17871762
20141223,94.59,95.18,93.0472,93.52,13706536
20141224,93.78,94.25,92.98,94.22,6875691
20141226,93.21,94.43,92.62,93.99,10584997
20141229,93.07,93.86,92.89,93.33,9892119
20141230,93.02,93.39,92.51,92.77,8743369
20141231,92.45,93.13,92.06,92.42,11337219
20150102,92.83,93.05,91.81,92.25,10220410
20150105,90.29,92.4,89.5,92.1,18502381
20150106,89.81,91.41,89.02,90.24,16670713
20150107,90.72,91.48,90,90.65,13590721
20150108,92.23,92.27,91,91.25,15487496
20150109,92.1,92.78,91.37,92.3,14488415
20150112,90.33,91.34,89.82,91.24,15176303
20150113,90,91.43,89.11,90.88,17469028
20150114,89.74,89.89,87.26,88.95,23272056
20150115,88.96,90.66,88.51,90.43,18759590
20150116,91.12,91.19,88.98,88.98,17713093
20150120,91.09,91.78,90.38,91.14,16760994
20150121,91.87,91.99,91.01,91.74,14276380
20150122,92.87,92.9658,91.32,92.31,13558953
20150123,90.89,92.48,90.785,92.28,14706313
20150126,91.76,91.94,90.47,90.61,10672507
20150127,90.95,91.6,90.6,91.24,12301462
20150128,87.95,90.93,87.82,90.88,17829700
20150129,87.58,88.26,86.03,88.22,22682981
20150130,87.42,88.42,86.25,87.16,22679947
20150202,89.58,89.59,87.5,87.85,20306347
20150203,92.25,92.33,90.81,90.9,21900857
20150204,91.46,92.27,90.51,91.64,19632169
20150205,92.36,92.54,91.7,92.39,12809028
20150206,91.5,92.28,90.96,92.1,12331189
20150209,91.56,92.29,91.2366,91.4,11360679
20150210,91.01,91.74,90.3,91.74,12952873
20150211,90.6,90.83,89.79,90.02,12240595
20150212,92.37,92.66,91.02,91.46,14842992
20150213,93.37,93.45,92.28,92.7,12060981
20150217,93.05,93.07,92.29,92.75,11758746
20150218,91.01,91.99,90.39,91.99,19177925
20150219,89.44,90.42,88.58,89.64,19350556
20150220,89.92,89.94,88.85,89.4,15959865
20150223,89.01,89.55,88.74,89.26,12771790
20150224,89.42,89.78,89.13,89.33,9990726
20150225,89.6,89.7,89.08,89.57,9925652
20150226,88.65,89.18,88.08,89.13,13984008
20150227,88.54,89.28,88.34,88.89,13090560
20150302,88.04,88.52,87.35,88.34,13793671
20150303,87.62,88.02,87.13,87.93,13493839
20150304,87.18,87.96,86.93,87.96,13467554
20150305,86.74,87.1864,86.52,87.07,12527581
20150306,85.63,86.6,85.32,86.41,16070466
20150309,85.16,86.38,85.12,86.12,14496055
20150310,84.26,85.53,84.24,84.82,17192809
20150311,84.02,84.93,84,84.93,13003130
