Date,Close,High,Low,Open,Volume
20150122,81.72,82.18,80.4,81.1,5733975
20150123,79.97,81.65,79.92,81.39,4802463
20150126,80.97,81.02,79.64,80.01,4066573
20150127,80.64,81.47,79.84,80.12,3046092
20150128,78.89,80.98,78.82,80.88,5218831
20150129,79.73,80.12,77.89,78.89,5621676
20150130,77.93,79.67,77.68,79.23,7306561
20150202,78.59,78.67,76.94,77.93,5707611
20150203,80.33,80.42,78.89,78.9,4741728
20150204,80.14,81.14,79.66,80.33,6374070
20150205,79.98,80.07,78.55,79.92,5346685
20150206,80.38,81.06,79.99,80.2,5049502
20150209,80.54,81.18,79.91,80.05,4771887
20150210,80.81,81.41,80.26,80.76,6313730
20150211,81.01,82.12,79.7,81.26,8320217
20150212,83.31,83.33,80.9,81.91,5830110
20150213,83.87,84.14,82.94,83,3443361
20150217,84.08,84.33,83.16,83.27,3938779
20150218,83.58,84,82.8,83.65,4037666
20150219,83.92,84.09,83.26,83.51,2392809
20150220,84.53,84.6,83.43,83.84,2421194
20150223,83.77,84.74,83.52,84.47,2992763
20150224,83.62,84.46,83.55,83.6,3196849
20150225,82.49,83.86,82.45,83.43,5776067
20150226,82.42,83.55,82.06,82.43,4519254
20150227,81.86,82.95,81.425,82.85,5298142
20150302,82.77,83.02,81.63,81.65,3001751
20150303,83.16,83.31,82.17,82.31,2938770
20150304,83.08,83.8,82.34,82.86,4475302
20150305,83.26,83.789,83.2,83.6,3434724
20150306,84.12,84.33,82.95,83.21,5034048
20150309,85.2,85.57,83.95,84,5816435
20150310,83.38,84.71,83.335,84.53,4423042
20150311,82.94,83.555,82.841,83.24,3569551
20150312,84.57,84.7,83.47,83.47,2729191
